product_name,category,rating,url,source,budget_band,rating_band,price
B00AZBTUNC,Cream & Moisturizer,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDE3MDU2OTQzMTM2OTQzOjE2ODAwNjcxMTg6c3BfbXRmX2Jyb3dzZToyMDEyNzQxMDY0Nzg5ODo6MDo6&url=%2FVitamin-Biome-BoostTM-Wrinkles-Strengthened-Dermatologically%2Fdp%2FB0BVLZPPRB%2Fref%3Dsr_1_21_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3DJ3D55DSHBXE7WA6366Z9%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680067118%26refinements%3Dp_85%253A10440599031%26rps%3D1%26s%3Dbeauty%26sr%3D1-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,unknown,excellent,0
B00AZBSPQA,Cream & Moisturizer,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDE3MDU2OTQzMTM2OTQzOjE2ODAwNjcxMTg6c3BfbXRmX2Jyb3dzZToyMDA1NjkxMTY2MTM5ODo6MDo6&url=%2FRevivify-Softening-moisturiser-Vitaminc-Balancing%2Fdp%2FB0B4DRDRQS%2Fref%3Dsr_1_22_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3DJ3D55DSHBXE7WA6366Z9%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680067118%26refinements%3Dp_85%253A10440599031%26rps%3D1%26s%3Dbeauty%26sr%3D1-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,unknown,excellent,0
B00AZBSBUU,Cream & Moisturizer,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDE3MDU2OTQzMTM2OTQzOjE2ODAwNjcxMTg6c3BfbXRmX2Jyb3dzZToyMDA3NDgzMzg3NzA5ODo6MDo6&url=%2FLotus-Organics-Brightening-Pigmentation-Moisturiser%2Fdp%2FB0B74H7GC3%2Fref%3Dsr_1_23_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3DJ3D55DSHBXE7WA6366Z9%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680067118%26refinements%3Dp_85%253A10440599031%26rps%3D1%26s%3Dbeauty%26sr%3D1-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,unknown,excellent,0
B00AZ73YSS,Cream & Moisturizer,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDE3MDU2OTQzMTM2OTQzOjE2ODAwNjcxMTg6c3BfbXRmX2Jyb3dzZToyMDEyNjU2MTI1MTM5ODo6MDo6&url=%2FSandiva-Overnight-Revitalising-Patchouli-Hydrating%2Fdp%2FB0BN38DDN7%2Fref%3Dsr_1_24_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3DJ3D55DSHBXE7WA6366Z9%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680067118%26refinements%3Dp_85%253A10440599031%26rps%3D1%26s%3Dbeauty%26sr%3D1-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,unknown,excellent,0
B00AZ2JXAG,Cream & Moisturizer,5.0,https://www.amazon.in/Derma-Co-Niacinamide-Serum-Marks/dp/B0957VWFBG/ref=sr_1_25?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-25,Amazon,unknown,excellent,0
B00AZ1TZ3W,Cream & Moisturizer,5.0,https://www.amazon.in/WOW-Aloe-Multipurpose-Beauty-130ml/dp/B078Z9JWRW/ref=sr_1_26?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-26,Amazon,unknown,excellent,0
B00AZ0FJB0,Cream & Moisturizer,5.0,https://www.amazon.in/Neutrogena-Hydro-Boost-Water-Blue/dp/B00BQFTQW6/ref=sr_1_27?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-27,Amazon,unknown,excellent,0
B00AYZOFS4,Cream & Moisturizer,5.0,https://www.amazon.in/Fixderma-Nigrifix-Acanthosis-Nigricans-Exfoliant/dp/B0B18SZNDQ/ref=sr_1_28?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-28,Amazon,unknown,excellent,0
B00AYZLWBM,Cream & Moisturizer,5.0,https://www.amazon.in/Nivea-Light-Moisturising-Cream-300ml/dp/B00E96N6O8/ref=sr_1_29?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-29,Amazon,unknown,excellent,0
B00AYSXBPO,Cream & Moisturizer,5.0,https://www.amazon.in/Mamaearth-Vitamin-Daily-Turmeric-Illumination/dp/B0B9SXGGQQ/ref=sr_1_30?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-30,Amazon,unknown,excellent,0
B00AYSBR96,Cream & Moisturizer,5.0,https://www.amazon.in/Kamdhenu-Kumkumadi-Taila-Pimples-Blackness/dp/B073JDX673/ref=sr_1_31?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-31,Amazon,unknown,excellent,0
B00AYR8BK0,Cream & Moisturizer,5.0,https://www.amazon.in/Derma-Co-Arbutin-Niacinamide-Pigmentation/dp/B09H3CYJF3/ref=sr_1_32?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-32,Amazon,unknown,excellent,0
B00AYR7K2K,Cream & Moisturizer,5.0,https://www.amazon.in/Olay-Total-Effects-Normal-renewal/dp/B00ENZT4M8/ref=sr_1_33?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-33,Amazon,unknown,excellent,0
B00AYOHWQW,Cream & Moisturizer,5.0,https://www.amazon.in/Minimalist-Moisturizer-Hyaluronic-Nourishment-Hydration/dp/B09Q3MJZQB/ref=sr_1_34?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-34,Amazon,unknown,excellent,0
B00AYLYETS,Cream & Moisturizer,5.0,https://www.amazon.in/Loreal-LOreal-Paris-Glycolic-Brightening/dp/B0B9QYVGT3/ref=sr_1_35?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-35,Amazon,unknown,excellent,0
B00AYLYDIK,Cream & Moisturizer,5.0,https://www.amazon.in/Minimalist-Vitamin-Advanced-Brightening-Fullerenes/dp/B09VPNK8VP/ref=sr_1_36?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-36,Amazon,unknown,excellent,0
B00AYJ2FM8,Cream & Moisturizer,5.0,https://www.amazon.in/Biotique-Coconut-Whitening-Brightening-Cream/dp/B0054MS8SU/ref=sr_1_37?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-37,Amazon,unknown,excellent,0
B00AYEPE6C,Cream & Moisturizer,5.0,https://www.amazon.in/Raaga-Professional-Tan-Removal-Cream/dp/B01BLHM0BC/ref=sr_1_38?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-38,Amazon,unknown,excellent,0
B00AYCPBR6,Cream & Moisturizer,5.0,https://www.amazon.in/Derma-Co-Niacinamide-Hyaluronic-Radiance/dp/B096MNYLWS/ref=sr_1_39?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-39,Amazon,unknown,excellent,0
B00AYCOLMC,Cream & Moisturizer,5.0,https://www.amazon.in/Garnier-Naturals-Brightening-Anti-Dark-Complete/dp/B09XTV433Y/ref=sr_1_40?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-40,Amazon,unknown,excellent,0
B00AYARK2C,Cream & Moisturizer,5.0,https://www.amazon.in/Bio-Oil-Specialist-Skincare-Oil-60ml/dp/B00GMC04BK/ref=sr_1_41?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-41,Amazon,unknown,excellent,0
B00AY90J1C,Cream & Moisturizer,5.0,https://www.amazon.in/Lakme-Complexion-Care-Cream-Beige/dp/B01BBNF6GM/ref=sr_1_42?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-42,Amazon,unknown,excellent,0
B00AY4ZZES,Cream & Moisturizer,5.0,https://www.amazon.in/Biotique-Wheat-FIRMING-NIGHT-Normal/dp/B00K3TXMGC/ref=sr_1_43?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-43,Amazon,unknown,excellent,0
B00AY49DR8,Cream & Moisturizer,5.0,https://www.amazon.in/Glow-Lovely-Advanced-Multivitamin-Cream/dp/B08H2Y91P1/ref=sr_1_44?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-44,Amazon,unknown,excellent,0
B00AY1L5W2,Cream & Moisturizer,5.0,https://www.amazon.in/Neutrogena-Hydro-Boost-Water-White/dp/B08HRCNFCM/ref=sr_1_45?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-45,Amazon,unknown,excellent,0
B00AXZ027S,Cream & Moisturizer,5.0,https://www.amazon.in/Minimalist-Retinol-Serum-Reduce-Wrinkles/dp/B091JG3GJ5/ref=sr_1_46?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-46,Amazon,unknown,excellent,0
B00AXXHCLY,Cream & Moisturizer,5.0,https://www.amazon.in/Sanfe-Sensitive-Niacinnamide-Tightening-Depigmentation/dp/B0B529BQ55/ref=sr_1_47?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-47,Amazon,unknown,excellent,0
B00AXSQCGK,Cream & Moisturizer,5.0,https://www.amazon.in/Minimalist-Hyaluronic-Intense-Hydration-Hydrating/dp/B08FB972DT/ref=sr_1_48?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-48,Amazon,unknown,excellent,0
B00AXSCX5O,Cream & Moisturizer,5.0,https://www.amazon.in/Dr-Sheths-Lightweight-Moisturizer-Ashwagandha/dp/B0B8S79PF7/ref=sr_1_49?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-49,Amazon,unknown,excellent,0
B00AXRD8BS,Cream & Moisturizer,5.0,https://www.amazon.in/Ponds-White-Beauty-Fairness-Cream/dp/B00DRE1D1Q/ref=sr_1_50?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067118&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-50,Amazon,unknown,excellent,0
Curl Icon Barrel Pack,Curling Irons,5.0,,Sephora,high,excellent,0
"SinglePass Curl 1"" Professional Curling Iron",Curling Irons,5.0,,Sephora,high,excellent,0
Tousled Waves Tapered Interchangeable Styling Wand,Curling Irons,5.0,,Sephora,high,excellent,0
"Long Barrel Styler Pro Curling Iron 1""",Curling Irons,4.5,,Sephora,high,excellent,0
"GrapheneMX™ Curling Iron 1.25""",Curling Irons,4.5,,Sephora,high,excellent,0
The Wrap Party Styling Wand,Curling Irons,4.5,,Sephora,high,excellent,0
Curve Creative Curl Wand,Curling Irons,4.5,,Sephora,high,excellent,0
"Whirl Trio Interchangeable Styling Wand Set: Tapered, 1”, 1.5”",Curling Irons,4.5,,Sephora,high,excellent,0
SinglePass Wave Professional Tapered Ceramic Styling Wand,Curling Irons,4.5,,Sephora,high,excellent,0
"Undone Waves 1"" Interchangeable Styling Wand",Curling Irons,4.5,,Sephora,high,excellent,0
"Polished Curls 1.25"" Interchangeable Clip Curling Iron Barrel",Curling Irons,4.5,,Sephora,high,excellent,0
"The 3-Day Bender 1"" Barrel Digital Curling Iron",Curling Irons,4.0,,Sephora,high,good,0
"Curve 1.25"" Soft Curl Iron",Curling Irons,4.0,,Sephora,high,good,0
"Curve 1"" Classic Curl Iron",Curling Irons,4.0,,Sephora,high,good,0
"Loose Waves 1.5"" Interchangeable Styling Wand",Curling Irons,4.0,,Sephora,high,good,0
Whirl Convertible Tapered Interchangeable Styling Wand,Curling Irons,4.0,,Sephora,high,good,0
Curl Icon Base Kit,Curling Irons,3.5,,Sephora,high,average,0
"Pro 1.25"" Rotating Curling Iron",Curling Irons,3.5,,Sephora,high,average,0
High Tops Self-Grip Rollers,Curling Irons,3.5,,Sephora,low,average,0
"The 3-Day Bender 1.25"" Digital Curling Iron",Curling Irons,3.5,,Sephora,high,average,0
Curve Classic Wave Wand,Curling Irons,3.5,,Sephora,high,average,0
SinglePass Curl 1.25” Professional Ceramic Curling Iron,Curling Irons,3.5,,Sephora,high,average,0
"Twirl Trio Interchangeable Clip Curling Iron Set: 1”, 1.25”, 1.5”",Curling Irons,3.5,,Sephora,high,average,0
BodyWaver 1.75” Professional Ceramic Styling Iron for Waves and Volume (White & Rose Gold) ,Curling Irons,3.5,,Sephora,high,average,0
"Volumizing Hot Rollers LUXE for Volume, Body, and Shine",Curling Irons,3.5,,Sephora,high,average,0
"Voluminous Curls 1.5"" Interchangeable Clip Curling Iron Barrel",Curling Irons,3.5,,Sephora,high,average,0
Cascading Waves Reversed Tapered Interchangeable Styling Wand,Curling Irons,3.5,,Sephora,high,average,0
Sculpt: Infrared Curling Iron,Curling Irons,3.5,,Sephora,high,average,0
The Autopilot 3-in-1 Rotating Curling Iron,Curling Irons,3.0,,Sephora,high,average,0
Twirl Convertible 1.25” Interchangeable Clip Curling Iron,Curling Irons,3.0,,Sephora,high,average,0
"Defined Curls 1"" Interchangeable Clip Curling Iron Barrel",Curling Irons,3.0,,Sephora,high,average,0
Convertible Power Base ,Curling Irons,2.0,,Sephora,high,poor,0
Everlasting Curl Titanium Curling Iron,Curling Irons,0.0,,Sephora,high,poor,0
Curly Curls-on-the-Go,Curls & Coils,3.5,,Sephora,medium,average,0
ELEVATE Firming & Lifting Neck Cream,Decollete & Neck Creams,4.5,,Sephora,high,excellent,0
Confidence in a Neck Cream,Decollete & Neck Creams,4.5,,Sephora,high,excellent,0
Cold Plasma Plus+ Sub-D/Neck,Decollete & Neck Creams,4.5,,Sephora,high,excellent,0
Cold Plasma Plus+ Neck & Chest Broad Spectrum SPF 25,Decollete & Neck Creams,4.5,,Sephora,high,excellent,0
Clinique Smart Clinical™ MD Multi-Dimensional Age Transformer Resculpt,Decollete & Neck Creams,4.0,,Sephora,high,good,0
needles no more® Neck Sculpting Cream,Decollete & Neck Creams,4.0,,Sephora,high,good,0
Do Not Age with Dr. Brandt Moisturizing Neck Cream,Decollete & Neck Creams,4.0,,Sephora,high,good,0
Ferulic + Retinol Fortifying Neck Emulsion,Decollete & Neck Creams,3.5,,Sephora,high,average,0
Neck & Décolléte Wrap Skin Perfecting Silicone Treatment,Decollete & Neck Creams,3.5,,Sephora,medium,average,0
Maracuja Neck Treatment,Decollete & Neck Creams,3.5,,Sephora,high,average,0
Extra-Firming Neck & Décolleté Cream,Decollete & Neck Creams,0.0,,Sephora,high,poor,0
B009ZRFKW2,Deo & Perfume,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDA0NzY4MTE3OTI2ODAzOjE2ODAwNjkwMjM6c3BfYXRmX2Jyb3dzZToyMDEyMzczOTcyMTM5ODo6MDo6&url=%2FBella-Vita-Organic-Perfumes-Fragrance%2Fdp%2FB09231NL5H%2Fref%3Dsr_1_1_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3D76BM2ADV9TQD1B275FZF%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680069023%26refinements%3Dp_85%253A10440599031%26rps%3D1%26s%3Dbeauty%26sr%3D1-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Amazon,unknown,excellent,0
B009ZRFJFA,Deo & Perfume,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDA0NzY4MTE3OTI2ODAzOjE2ODAwNjkwMjM6c3BfYXRmX2Jyb3dzZToyMDA5ODQ5NjY2MTg5ODo6MDo6&url=%2FMan-Company-Non-Gas-Perfume-120ml%2Fdp%2FB07DYLFTZ6%2Fref%3Dsr_1_2_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3D76BM2ADV9TQD1B275FZF%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680069023%26refinements%3Dp_85%253A10440599031%26rps%3D1%26s%3Dbeauty%26sr%3D1-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Amazon,unknown,excellent,0
B009ZRFJC8,Deo & Perfume,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDA0NzY4MTE3OTI2ODAzOjE2ODAwNjkwMjM6c3BfYXRmX2Jyb3dzZToyMDA5ODQ5NjY2MTY5ODo6MDo6&url=%2FMan-Company-Non-Gas-Perfume-Blanc%2Fdp%2FB07DYPK1V2%2Fref%3Dsr_1_3_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3D76BM2ADV9TQD1B275FZF%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680069023%26refinements%3Dp_85%253A10440599031%26rps%3D1%26s%3Dbeauty%26sr%3D1-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Amazon,unknown,excellent,0
B009ZQZ1YA,Deo & Perfume,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDA0NzY4MTE3OTI2ODAzOjE2ODAwNjkwMjM6c3BfYXRmX2Jyb3dzZToyMDAyMzcyNDQwODY5ODo6MDo6&url=%2FPerfumers-Club-Fragrance-Dreamer-EternalLove%2Fdp%2FB08KVZFPF9%2Fref%3Dsr_1_4_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3D76BM2ADV9TQD1B275FZF%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680069023%26refinements%3Dp_85%253A10440599031%26rps%3D1%26s%3Dbeauty%26sr%3D1-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1%26smid%3DA1HS11122GFZ6J,Amazon,unknown,excellent,0
B009ZQTB8C,Deo & Perfume,5.0,https://www.amazon.in/RENEE-Eau-Parfum-Bloom-8ml/dp/B0B5N8MTPN/ref=sr_1_5?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680069023&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-5,Amazon,unknown,excellent,0
B009ZPMPGI,Deo & Perfume,5.0,https://www.amazon.in/Bella-Vita-Organic-Perfumes-Fragrance/dp/B09231NL5H/ref=sr_1_6?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680069023&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-6,Amazon,unknown,excellent,0
B009ZNKJCW,Deo & Perfume,5.0,https://www.amazon.in/Bella-Vita-Organic-Perfumes-Fragrance/dp/B09232XNTX/ref=sr_1_7?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680069023&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-7,Amazon,unknown,excellent,0
B009ZKLZ28,Deo & Perfume,5.0,https://www.amazon.in/Bella-Vita-Perfumes-Fragrance-Lasting/dp/B0BR3XCDYZ/ref=sr_1_8?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680069023&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-8,Amazon,unknown,excellent,0
B009ZKLOWO,Deo & Perfume,5.0,https://www.amazon.in/Bella-Vita-Organic-Fragrance-PATCHOULI/dp/B09XLK9GVS/ref=sr_1_9?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680069023&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-9,Amazon,unknown,excellent,0
